transaction_id,user_id,device_id,card_id,ip_address,merchant_id,amount,timestamp,channel,country,is_fraud
T000279,U0470,D0121,C0460,IP0072,M0061,191.53,2026-01-09T01:23:00,pos,US,0
T000280,U0464,D0021,C0221,IP0010,M0033,39.86,2026-02-20T08:24:00,web,NG,0
T000281,U0482,D0156,C0296,IP0217,M0015,48.77,2026-02-26T18:05:00,web,GB,0
T000282,U0063,D0013,C0638,IP0123,M0054,67.59,2026-01-10T05:42:00,mobile,US,1
T000283,U0057,D0128,C0528,IP0009,M0081,104.45,2026-02-05T07:34:00,pos,IN,0
T000284,U0368,D0037,C0002,IP0150,M0055,80.77,2026-02-17T10:39:00,pos,GB,0
T000285,U0124,D0147,C0088,IP0214,M0024,233.51,2026-01-10T08:14:00,pos,GB,0
T000286,U0035,D0135,C0482,IP0011,M0050,269.06,2026-01-26T09:50:00,web,BR,0
T000287,U0199,D0096,C0366,IP0130,M0003,414.18,2026-01-07T08:35:00,web,GB,0
T000288,U0124,D0169,C0341,IP0054,M0075,420.72,2026-01-06T17:05:00,web,US,0
T000289,U0181,D0140,C0180,IP0174,M0083,221.04,2026-01-23T02:58:00,pos,CA,0
T000290,U0357,D0123,C0065,IP0094,M0018,31.32,2026-02-10T08:03:00,pos,RU,0
T000291,U0484,D0118,C0207,IP0019,M0038,281.52,2026-01-15T02:43:00,web,RU,0
T000292,U0103,D0011,C0528,IP0162,M0040,95.54,2026-02-14T22:18:00,mobile,RU,0
T000293,U0279,D0122,C0196,IP0130,M0005,377.54,2026-01-20T13:17:00,mobile,GB,0
T000294,U0442,D0013,C0128,IP0170,M0035,190.63,2026-01-10T05:04:00,mobile,CA,0
T000295,U0456,D0103,C0348,IP0226,M0050,95.98,2026-01-06T22:18:00,web,CA,0
T000296,U0355,D0128,C0274,IP0189,M0067,110.12,2026-01-03T02:10:00,web,BR,0
T000297,U0218,D0021,C0185,IP0221,M0078,93.4,2026-01-28T06:54:00,pos,GB,1
T000298,U0165,D0027,C0303,IP0041,M0042,440.74,2026-02-19T03:38:00,mobile,CA,0
T000299,U0309,D0110,C0455,IP0086,M0089,111.19,2026-02-02T07:51:00,mobile,CA,0
T000300,U0022,D0091,C0059,IP0223,M0036,16.42,2026-02-15T00:22:00,web,BR,0
T000301,U0327,D0104,C0164,IP0187,M0066,242.28,2026-02-15T14:00:00,web,IN,0
T000302,U0435,D0156,C0130,IP0225,M0005,340.43,2026-01-06T03:48:00,web,IN,0
T000303,U0399,D0166,C0393,IP0188,M0047,159.6,2026-03-01T06:20:00,pos,US,0
T000304,U0310,D0040,C0381,IP0231,M0048,530.04,2026-02-09T05:05:00,mobile,RU,1
T000305,U0040,D0147,C0376,IP0071,M0068,37.07,2026-01-29T09:20:00,mobile,GB,0
T000306,U0333,D0072,C0027,IP0128,M0015,45.37,2026-02-09T08:44:00,pos,IN,0
T000307,U0256,D0133,C0121,IP0199,M0072,736.38,2026-01-28T20:21:00,mobile,RU,0
T000308,U0134,D0115,C0293,IP0110,M0079,18.03,2026-01-02T14:16:00,pos,CA,0
T000309,U0103,D0032,C0463,IP0070,M0010,111.63,2026-01-07T05:29:00,web,BR,0
T000310,U0228,D0015,C0328,IP0194,M0069,184.47,2026-02-19T14:19:00,pos,GB,1
T000311,U0364,D0017,C0162,IP0149,M0039,54.59,2026-02-20T15:46:00,pos,BR,1
T000312,U0475,D0180,C0521,IP0090,M0047,88.57,2026-01-04T23:09:00,web,US,0
T000313,U0103,D0036,C0027,IP0122,M0064,105.53,2026-01-06T16:52:00,mobile,NG,0
T000314,U0294,D0095,C0133,IP0240,M0071,257.27,2026-01-29T04:44:00,pos,US,0
T000315,U0034,D0080,C0539,IP0204,M0062,35.59,2026-01-19T01:40:00,mobile,RU,1
T000316,U0210,D0148,C0325,IP0038,M0017,32.38,2026-02-10T18:31:00,pos,US,0
T000317,U0231,D0120,C0565,IP0177,M0017,109.68,2026-02-09T02:13:00,pos,NG,0
T000318,U0094,D0034,C0057,IP0222,M0065,50.43,2026-02-21T14:48:00,web,NG,0
T000319,U0079,D0078,C0331,IP0085,M0021,294.94,2026-01-26T02:54:00,pos,IN,0
T000320,U0178,D0133,C0257,IP0146,M0011,8.57,2026-01-13T07:45:00,web,BR,0
T000321,U0490,D0142,C0641,IP0141,M0017,12.81,2026-01-25T10:32:00,mobile,NG,0
T000322,U0274,D0024,C0173,IP0258,M0083,183.27,2026-01-08T07:38:00,pos,NG,1
T000323,U0079,D0044,C0043,IP0173,M0073,205.19,2026-01-04T17:45:00,web,US,0
T000324,U0024,D0165,C0216,IP0136,M0084,214.05,2026-01-20T10:28:00,pos,CA,0
T000325,U0317,D0164,C0643,IP0016,M0064,37.18,2026-02-01T20:24:00,pos,GB,0
T000326,U0329,D0078,C0416,IP0248,M0032,168.51,2026-01-30T14:53:00,mobile,CA,0
T000327,U0038,D0177,C0451,IP0031,M0021,214.98,2026-01-14T00:16:00,mobile,CA,0
T000328,U0238,D0053,C0148,IP0175,M0078,44.64,2026-01-12T14:13:00,mobile,RU,0
T000329,U0368,D0082,C0134,IP0177,M0052,345.46,2026-02-18T00:58:00,mobile,NG,0
T000330,U0288,D0028,C0478,IP0164,M0031,102.35,2026-02-07T23:44:00,web,GB,0
T000331,U0231,D0064,C0052,IP0073,M0013,553.79,2026-01-24T00:31:00,mobile,CA,0
T000332,U0443,D0158,C0164,IP0215,M0032,64.81,2026-01-28T17:01:00,mobile,NG,0
T000333,U0370,D0081,C0511,IP0098,M0021,692.04,2026-01-19T08:11:00,pos,CA,0
T000334,U0256,D0079,C0093,IP0255,M0003,269.29,2026-01-10T23:07:00,mobile,NG,0
T000335,U0235,D0062,C0362,IP0111,M0075,108.26,2026-02-01T13:42:00,web,US,0
T000336,U0145,D0127,C0550,IP0241,M0037,219.98,2026-02-19T14:34:00,web,RU,0
T000337,U0056,D0111,C0375,IP0069,M0034,83.52,2026-01-07T05:38:00,mobile,GB,1
T000338,U0024,D0103,C0576,IP0027,M0073,66.7,2026-02-25T10:24:00,web,GB,0
T000339,U0284,D0074,C0517,IP0038,M0050,97.71,2026-01-21T03:13:00,mobile,RU,0
T000340,U0282,D0072,C0100,IP0061,M0017,269.3,2026-02-14T14:34:00,mobile,GB,0
T000341,U0407,D0087,C0204,IP0188,M0019,32.25,2026-02-22T20:02:00,pos,NG,0
T000342,U0206,D0129,C0040,IP0021,M0006,143.98,2026-02-22T17:25:00,web,BR,0
T000343,U0171,D0122,C0621,IP0234,M0020,14.45,2026-01-13T21:23:00,pos,IN,0
T000344,U0168,D0157,C0403,IP0164,M0021,62.71,2026-02-02T04:32:00,pos,BR,0
T000345,U0432,D0077,C0522,IP0173,M0065,128.19,2026-02-04T18:38:00,pos,CA,0
T000346,U0363,D0145,C0018,IP0154,M0061,258.23,2026-01-23T11:13:00,mobile,GB,0
T000347,U0345,D0029,C0316,IP0214,M0075,44.86,2026-02-24T14:30:00,pos,RU,0
T000348,U0353,D0162,C0486,IP0014,M0077,37.34,2026-01-26T11:58:00,mobile,BR,0
T000349,U0401,D0149,C0598,IP0117,M0007,181.99,2026-02-12T08:47:00,mobile,IN,1
T000350,U0269,D0162,C0249,IP0195,M0019,176.98,2026-01-19T05:28:00,web,NG,0
T000351,U0486,D0180,C0020,IP0057,M0025,56.8,2026-02-07T14:21:00,mobile,GB,0
T000352,U0215,D0039,C0209,IP0212,M0089,152.75,2026-02-10T02:23:00,mobile,NG,0
T000353,U0397,D0157,C0142,IP0242,M0008,24.81,2026-01-27T20:09:00,pos,IN,0
T000354,U0288,D0084,C0386,IP0245,M0068,41.48,2026-01-09T09:03:00,mobile,IN,0
T000355,U0236,D0137,C0363,IP0176,M0070,183.46,2026-01-25T21:27:00,pos,RU,0
T000356,U0445,D0175,C0496,IP0136,M0079,1827.58,2026-02-28T11:09:00,web,IN,0
T000357,U0143,D0143,C0305,IP0153,M0029,186.38,2026-01-22T20:47:00,mobile,BR,0
T000358,U0107,D0177,C0492,IP0251,M0041,1223.96,2026-01-03T03:41:00,mobile,NG,0
T000359,U0479,D0071,C0588,IP0148,M0016,303.67,2026-02-01T07:48:00,pos,NG,0
T000360,U0195,D0102,C0298,IP0177,M0019,33.39,2026-02-24T04:18:00,web,GB,0
T000361,U0490,D0021,C0263,IP0178,M0057,193.67,2026-02-13T07:55:00,pos,CA,0
T000362,U0110,D0052,C0279,IP0139,M0072,94.26,2026-02-02T02:15:00,web,US,1
T000363,U0316,D0151,C0052,IP0123,M0032,21.47,2026-01-18T07:50:00,pos,NG,0
T000364,U0116,D0164,C0103,IP0120,M0007,39.37,2026-01-19T15:20:00,mobile,GB,0
T000365,U0368,D0121,C0141,IP0052,M0088,317.22,2026-02-02T10:44:00,web,NG,0
T000366,U0476,D0041,C0488,IP0209,M0084,24.4,2026-02-19T19:13:00,mobile,BR,0
T000367,U0103,D0074,C0061,IP0165,M0037,211.89,2026-01-24T06:48:00,web,BR,0
T000368,U0294,D0060,C0428,IP0020,M0023,414.07,2026-02-02T14:38:00,web,US,0
T000369,U0429,D0102,C0297,IP0254,M0024,103.06,2026-01-17T19:05:00,web,US,0
T000370,U0153,D0146,C0292,IP0055,M0043,40.99,2026-01-22T16:42:00,mobile,BR,0
T000371,U0279,D0135,C0517,IP0253,M0018,62.06,2026-02-20T02:37:00,mobile,GB,0
T000372,U0099,D0029,C0470,IP0170,M0021,18.7,2026-02-06T17:35:00,pos,GB,1
T000373,U0368,D0048,C0303,IP0008,M0044,101.24,2026-02-09T20:32:00,pos,BR,0
T000374,U0388,D0050,C0416,IP0090,M0079,87.88,2026-02-26T04:05:00,mobile,NG,1
T000375,U0168,D0023,C0098,IP0206,M0086,67.99,2026-01-09T21:58:00,web,IN,0
T000376,U0245,D0083,C0268,IP0128,M0001,120.45,2026-02-04T02:44:00,mobile,IN,0
T000377,U0229,D0069,C0597,IP0169,M0039,1129.73,2026-02-09T02:43:00,pos,NG,1
T000378,U0006,D0067,C0242,IP0185,M0089,51.82,2026-02-21T20:21:00,web,BR,0
T000379,U0061,D0120,C0416,IP0158,M0021,320.9,2026-02-20T23:07:00,pos,NG,0
T000380,U0473,D0080,C0303,IP0061,M0082,179.56,2026-01-23T16:45:00,mobile,NG,0
T000381,U0114,D0057,C0157,IP0069,M0062,48.84,2026-01-10T17:24:00,mobile,BR,0
T000382,U0311,D0096,C0483,IP0213,M0071,256.08,2026-01-27T02:03:00,pos,RU,0
T000383,U0341,D0056,C0611,IP0127,M0088,51.0,2026-02-05T07:56:00,web,NG,0
T000384,U0229,D0136,C0578,IP0186,M0010,78.26,2026-01-30T20:36:00,web,US,0
T000385,U0425,D0141,C0587,IP0259,M0026,372.72,2026-02-25T07:17:00,pos,IN,0
T000386,U0085,D0084,C0211,IP0227,M0015,512.2,2026-01-26T07:20:00,pos,NG,1
T000387,U0251,D0024,C0465,IP0229,M0008,1243.62,2026-01-02T00:56:00,web,NG,1
T000388,U0213,D0117,C0474,IP0030,M0072,87.75,2026-01-29T03:22:00,pos,RU,0
T000389,U0158,D0006,C0004,IP0203,M0033,81.84,2026-02-24T04:53:00,pos,IN,0
T000390,U0297,D0019,C0353,IP0024,M0055,133.05,2026-01-26T16:33:00,pos,US,0
T000391,U0278,D0016,C0033,IP0036,M0061,318.29,2026-02-25T19:06:00,mobile,CA,0
T000392,U0093,D0035,C0392,IP0216,M0048,326.54,2026-02-27T15:14:00,mobile,RU,0
T000393,U0470,D0097,C0553,IP0193,M0011,31.18,2026-02-01T22:42:00,web,BR,0
T000394,U0441,D0090,C0551,IP0061,M0023,374.29,2026-01-13T22:18:00,mobile,NG,0
T000395,U0066,D0058,C0306,IP0002,M0003,100.41,2026-02-13T22:43:00,mobile,BR,0
T000396,U0369,D0140,C0389,IP0218,M0069,82.21,2026-01-17T08:31:00,web,IN,1
T000397,U0236,D0089,C0194,IP0080,M0036,213.43,2026-01-12T08:14:00,pos,RU,0
T000398,U0058,D0009,C0017,IP0215,M0079,54.08,2026-02-22T23:16:00,web,IN,0
T000399,U0035,D0026,C0613,IP0018,M0058,168.74,2026-01-24T08:16:00,pos,BR,0
T000400,U0447,D0013,C0412,IP0126,M0006,65.2,2026-01-17T09:44:00,mobile,IN,0
T000401,U0277,D0170,C0144,IP0194,M0034,167.8,2026-02-04T21:28:00,pos,GB,1
T000402,U0120,D0148,C0613,IP0164,M0074,68.97,2026-02-14T21:06:00,pos,RU,0
T000403,U0165,D0061,C0534,IP0155,M0019,169.07,2026-01-14T21:07:00,web,CA,0
T000404,U0154,D0071,C0606,IP0032,M0072,116.38,2026-01-29T01:10:00,pos,IN,0
T000405,U0321,D0073,C0049,IP0257,M0080,210.21,2026-02-12T01:25:00,mobile,BR,1
T000406,U0344,D0098,C0419,IP0164,M0054,149.95,2026-01-19T04:16:00,web,GB,0
T000407,U0193,D0048,C0231,IP0243,M0031,88.66,2026-01-02T10:04:00,mobile,RU,0
T000408,U0363,D0037,C0576,IP0238,M0008,96.15,2026-02-22T00:43:00,mobile,CA,0
T000409,U0286,D0136,C0249,IP0069,M0050,357.41,2026-02-15T14:42:00,mobile,IN,0
T000410,U0170,D0166,C0380,IP0041,M0058,225.27,2026-01-05T20:51:00,web,NG,0
T000411,U0371,D0049,C0387,IP0027,M0035,324.24,2026-02-08T13:13:00,pos,NG,0
T000412,U0309,D0011,C0602,IP0038,M0025,257.04,2026-02-20T04:43:00,pos,BR,0
T000413,U0287,D0056,C0341,IP0246,M0027,553.56,2026-01-08T02:41:00,mobile,US,0
T000414,U0109,D0049,C0249,IP0061,M0062,109.4,2026-02-23T09:27:00,pos,NG,0
T000415,U0361,D0053,C0566,IP0204,M0031,20.48,2026-03-01T16:09:00,mobile,RU,0
T000416,U0145,D0098,C0368,IP0239,M0069,25.35,2026-02-03T10:04:00,mobile,GB,0
T000417,U0185,D0132,C0101,IP0255,M0060,84.31,2026-01-04T13:32:00,pos,CA,0
T000418,U0390,D0082,C0321,IP0105,M0048,262.84,2026-02-20T01:08:00,mobile,US,0
T000419,U0289,D0057,C0268,IP0075,M0003,82.1,2026-02-16T03:56:00,pos,NG,0
T000420,U0297,D0107,C0201,IP0152,M0020,47.45,2026-01-09T09:40:00,mobile,IN,0
T000421,U0195,D0146,C0564,IP0126,M0064,142.89,2026-01-01T07:41:00,pos,BR,0
T000422,U0173,D0066,C0503,IP0251,M0083,170.97,2026-01-26T19:08:00,mobile,IN,0
T000423,U0376,D0091,C0560,IP0087,M0018,34.38,2026-02-10T14:17:00,mobile,IN,0
T000424,U0470,D0139,C0035,IP0031,M0068,171.7,2026-01-01T06:12:00,web,RU,0
T000425,U0343,D0013,C0141,IP0004,M0053,210.65,2026-02-16T01:22:00,pos,IN,0
T000426,U0035,D0039,C0518,IP0005,M0028,11.65,2026-01-06T08:13:00,mobile,GB,0
T000427,U0031,D0159,C0500,IP0248,M0085,77.05,2026-01-27T02:48:00,web,US,0
T000428,U0273,D0142,C0018,IP0211,M0002,58.58,2026-01-29T18:21:00,pos,BR,0
T000429,U0141,D0138,C0515,IP0147,M0003,167.48,2026-01-15T14:06:00,pos,BR,0
T000430,U0221,D0046,C0537,IP0055,M0013,377.17,2026-02-25T09:37:00,web,IN,1
T000431,U0099,D0159,C0274,IP0130,M0046,88.91,2026-01-25T05:04:00,mobile,US,0
T000432,U0192,D0104,C0250,IP0236,M0073,97.74,2026-01-28T19:54:00,pos,IN,0
T000433,U0154,D0176,C0033,IP0042,M0084,94.41,2026-01-08T02:43:00,web,CA,0
T000434,U0195,D0097,C0010,IP0244,M0008,206.88,2026-01-16T06:48:00,pos,IN,0
T000435,U0043,D0128,C0340,IP0223,M0083,168.01,2026-01-16T08:23:00,pos,RU,0
T000436,U0499,D0025,C0217,IP0022,M0030,260.31,2026-01-03T02:34:00,pos,NG,0
T000437,U0244,D0070,C0288,IP0024,M0010,376.93,2026-01-15T21:21:00,pos,NG,1
T000438,U0337,D0009,C0017,IP0092,M0041,357.04,2026-02-20T21:40:00,web,NG,0
T000439,U0074,D0102,C0167,IP0040,M0039,140.6,2026-02-06T03:39:00,pos,IN,0
T000440,U0291,D0100,C0144,IP0170,M0050,20.8,2026-01-08T16:44:00,pos,BR,0
T000441,U0041,D0129,C0101,IP0178,M0007,99.11,2026-03-01T01:43:00,mobile,IN,0
T000442,U0430,D0020,C0629,IP0175,M0078,76.64,2026-02-14T16:28:00,pos,CA,0
T000443,U0497,D0084,C0280,IP0016,M0082,128.18,2026-02-10T08:13:00,mobile,CA,0
T000444,U0117,D0092,C0191,IP0193,M0056,60.7,2026-01-31T07:35:00,pos,NG,1
T000445,U0339,D0098,C0303,IP0044,M0080,207.74,2026-01-18T08:52:00,web,BR,1
T000446,U0038,D0022,C0390,IP0138,M0020,179.19,2026-02-10T16:16:00,pos,RU,0
T000447,U0325,D0040,C0370,IP0200,M0041,138.19,2026-01-10T09:43:00,web,US,0
T000448,U0003,D0079,C0277,IP0228,M0047,733.84,2026-03-01T01:13:00,web,IN,1
T000449,U0045,D0170,C0571,IP0170,M0080,121.75,2026-01-06T20:08:00,pos,NG,1
T000450,U0209,D0027,C0363,IP0014,M0012,24.58,2026-01-18T01:02:00,pos,US,0
T000451,U0306,D0154,C0013,IP0167,M0050,96.79,2026-01-13T10:46:00,mobile,CA,0
T000452,U0199,D0022,C0534,IP0125,M0074,58.79,2026-01-21T05:04:00,web,BR,0
T000453,U0195,D0044,C0309,IP0072,M0035,43.58,2026-01-20T05:07:00,mobile,CA,1
T000454,U0075,D0017,C0283,IP0086,M0056,230.49,2026-02-03T19:28:00,mobile,GB,1
T000455,U0248,D0020,C0253,IP0185,M0033,105.49,2026-01-25T23:34:00,pos,BR,0
T000456,U0254,D0153,C0110,IP0101,M0059,104.04,2026-02-26T17:00:00,web,GB,0
T000457,U0004,D0102,C0390,IP0171,M0080,145.25,2026-01-18T21:02:00,mobile,CA,0
T000458,U0172,D0111,C0329,IP0070,M0039,1305.85,2026-01-13T22:55:00,pos,BR,1
T000459,U0103,D0123,C0408,IP0161,M0023,39.33,2026-01-27T13:17:00,mobile,GB,0
T000460,U0377,D0178,C0249,IP0252,M0074,153.98,2026-02-12T14:25:00,mobile,CA,0
T000461,U0144,D0101,C0578,IP0187,M0015,157.56,2026-01-19T15:02:00,web,NG,0
T000462,U0280,D0170,C0028,IP0238,M0063,230.67,2026-01-13T02:12:00,pos,CA,0
T000463,U0483,D0054,C0071,IP0225,M0038,137.91,2026-02-10T16:20:00,mobile,BR,0
T000464,U0256,D0036,C0259,IP0156,M0031,31.87,2026-02-25T07:31:00,pos,IN,0
T000465,U0367,D0073,C0076,IP0194,M0026,831.26,2026-01-06T06:16:00,mobile,NG,1
T000466,U0246,D0150,C0519,IP0206,M0069,71.57,2026-01-05T10:38:00,pos,CA,0
T000467,U0279,D0010,C0609,IP0185,M0069,110.96,2026-01-19T10:50:00,pos,US,0
T000468,U0056,D0064,C0628,IP0182,M0022,72.49,2026-02-08T07:23:00,web,NG,0
T000469,U0331,D0073,C0441,IP0194,M0050,53.53,2026-02-16T21:14:00,web,US,1
T000470,U0051,D0067,C0532,IP0114,M0066,201.66,2026-01-16T15:24:00,pos,NG,0
T000471,U0353,D0148,C0384,IP0114,M0058,56.0,2026-02-22T21:18:00,mobile,CA,0
T000472,U0396,D0174,C0354,IP0257,M0020,296.74,2026-01-05T15:57:00,web,CA,0
T000473,U0054,D0076,C0119,IP0213,M0011,63.03,2026-03-01T02:13:00,pos,IN,0
T000474,U0179,D0080,C0212,IP0176,M0059,671.79,2026-02-04T03:07:00,pos,CA,0
T000475,U0179,D0122,C0464,IP0050,M0057,130.38,2026-01-20T15:31:00,mobile,US,0
T000476,U0154,D0012,C0352,IP0059,M0003,42.22,2026-02-11T14:41:00,pos,US,0
T000477,U0347,D0043,C0179,IP0125,M0067,35.99,2026-03-01T18:22:00,pos,IN,0
T000478,U0170,D0144,C0238,IP0219,M0060,77.37,2026-01-14T08:12:00,mobile,BR,0
T000479,U0095,D0048,C0030,IP0222,M0051,669.21,2026-01-05T23:00:00,pos,NG,0
T000480,U0453,D0051,C0440,IP0231,M0076,150.0,2026-02-07T04:23:00,mobile,US,0
T000481,U0361,D0055,C0065,IP0106,M0036,272.92,2026-01-25T14:13:00,pos,US,0
T000482,U0410,D0138,C0334,IP0096,M0047,241.72,2026-01-31T22:35:00,web,CA,0
T000483,U0059,D0068,C0321,IP0251,M0068,24.73,2026-02-05T08:06:00,pos,CA,0
T000484,U0313,D0101,C0361,IP0059,M0045,120.55,2026-01-11T20:28:00,mobile,NG,0
T000485,U0089,D0173,C0605,IP0153,M0079,19.06,2026-02-12T13:38:00,web,BR,0
T000486,U0069,D0081,C0313,IP0061,M0031,69.17,2026-01-02T22:17:00,web,IN,0
T000487,U0192,D0178,C0398,IP0073,M0066,189.13,2026-01-24T17:12:00,mobile,NG,0
T000488,U0071,D0148,C0191,IP0197,M0055,17.8,2026-02-08T11:50:00,mobile,BR,0
T000489,U0276,D0178,C0171,IP0089,M0072,317.58,2026-01-22T14:23:00,mobile,GB,0
T000490,U0072,D0048,C0635,IP0162,M0058,120.65,2026-03-01T22:18:00,web,RU,0
T000491,U0184,D0003,C0200,IP0249,M0018,236.12,2026-01-01T12:42:00,mobile,NG,0
T000492,U0259,D0168,C0504,IP0254,M0053,14.77,2026-03-01T10:00:00,mobile,BR,0
T000493,U0431,D0114,C0085,IP0251,M0022,231.5,2026-02-10T02:09:00,pos,US,0
T000494,U0408,D0057,C0282,IP0150,M0005,577.56,2026-02-19T23:17:00,web,NG,0
T000495,U0148,D0044,C0508,IP0235,M0073,256.54,2026-02-27T15:11:00,pos,NG,0
T000496,U0058,D0147,C0557,IP0059,M0035,216.73,2026-01-17T03:32:00,mobile,NG,0
T000497,U0422,D0011,C0224,IP0226,M0070,93.81,2026-02-10T17:08:00,mobile,US,0
T000498,U0377,D0168,C0034,IP0127,M0039,122.85,2026-02-14T22:48:00,mobile,GB,0
T000499,U0179,D0023,C0243,IP0225,M0016,32.78,2026-01-04T09:06:00,web,RU,0
T000500,U0378,D0151,C0648,IP0180,M0079,82.72,2026-01-14T16:07:00,mobile,IN,0
T000501,U0316,D0036,C0061,IP0106,M0027,153.13,2026-02-23T12:10:00,pos,GB,0
T000502,U0273,D0072,C0300,IP0087,M0042,60.83,2026-01-17T12:02:00,mobile,NG,0
T000503,U0137,D0132,C0422,IP0049,M0018,180.08,2026-02-01T03:16:00,web,GB,0
T000504,U0444,D0168,C0256,IP0065,M0017,498.95,2026-02-06T09:27:00,web,BR,0
T000505,U0165,D0064,C0146,IP0202,M0063,142.2,2026-02-02T21:20:00,pos,BR,0
T000506,U0138,D0161,C0463,IP0213,M0049,153.79,2026-01-11T17:11:00,web,BR,0
T000507,U0407,D0024,C0285,IP0207,M0066,65.62,2026-01-12T18:55:00,pos,GB,0
T000508,U0233,D0125,C0003,IP0168,M0075,252.1,2026-02-05T23:10:00,pos,US,0
T000509,U0375,D0118,C0548,IP0184,M0009,23.9,2026-02-14T00:39:00,mobile,IN,0
T000510,U0496,D0110,C0275,IP0109,M0064,134.48,2026-01-03T18:11:00,mobile,RU,0
T000511,U0146,D0087,C0497,IP0067,M0073,41.95,2026-02-07T21:29:00,mobile,BR,0
T000512,U0391,D0013,C0642,IP0024,M0013,338.5,2026-02-16T14:22:00,mobile,US,0
T000513,U0064,D0041,C0001,IP0226,M0059,14.07,2026-01-11T16:41:00,mobile,IN,0
T000514,U0353,D0034,C0281,IP0155,M0021,191.14,2026-01-03T13:16:00,web,BR,0
T000515,U0185,D0065,C0170,IP0043,M0048,69.79,2026-01-27T03:49:00,web,CA,1
T000516,U0321,D0079,C0094,IP0120,M0055,38.06,2026-01-13T01:56:00,pos,US,0
T000517,U0001,D0055,C0136,IP0245,M0010,75.96,2026-01-12T18:31:00,pos,IN,0
T000518,U0266,D0175,C0009,IP0228,M0002,211.0,2026-02-24T08:29:00,pos,GB,0
T000519,U0419,D0031,C0136,IP0217,M0089,5.77,2026-01-29T20:38:00,mobile,US,1
T000520,U0118,D0099,C0106,IP0046,M0014,40.7,2026-01-26T00:50:00,mobile,GB,0
T000521,U0452,D0077,C0137,IP0071,M0049,375.78,2026-02-13T08:44:00,pos,BR,0
T000522,U0074,D0018,C0169,IP0005,M0079,43.94,2026-01-31T14:09:00,mobile,GB,0
T000523,U0370,D0055,C0631,IP0078,M0053,21.78,2026-02-13T16:38:00,pos,CA,0
T000524,U0441,D0056,C0144,IP0045,M0013,31.5,2026-01-28T20:02:00,web,NG,0
T000525,U0374,D0099,C0323,IP0180,M0055,38.02,2026-02-17T02:50:00,web,IN,0
T000526,U0142,D0166,C0567,IP0044,M0032,133.6,2026-01-15T12:02:00,pos,NG,0
T000527,U0370,D0156,C0028,IP0146,M0089,83.12,2026-01-28T01:16:00,pos,GB,0
T000528,U0106,D0133,C0303,IP0097,M0051,50.85,2026-01-06T07:17:00,pos,US,0
T000529,U0402,D0062,C0116,IP0254,M0050,155.3,2026-01-31T16:31:00,web,CA,0
T000530,U0327,D0153,C0013,IP0037,M0068,43.62,2026-01-21T02:28:00,mobile,GB,0
T000531,U0068,D0100,C0560,IP0216,M0047,91.25,2026-01-12T09:08:00,pos,IN,0
T000532,U0391,D0121,C0602,IP0038,M0003,92.68,2026-01-07T22:53:00,web,US,0
T000533,U0135,D0056,C0408,IP0021,M0008,197.37,2026-02-02T12:58:00,pos,GB,0
T000534,U0322,D0129,C0412,IP0213,M0055,269.49,2026-01-18T04:41:00,web,BR,1
T000535,U0275,D0138,C0086,IP0079,M0036,134.92,2026-02-11T02:58:00,mobile,US,0
T000536,U0262,D0170,C0550,IP0194,M0056,151.0,2026-02-06T20:42:00,mobile,CA,1
T000537,U0301,D0163,C0448,IP0034,M0040,144.12,2026-02-15T21:16:00,pos,RU,0
T000538,U0123,D0015,C0445,IP0126,M0012,55.37,2026-02-18T14:50:00,web,CA,0
T000539,U0314,D0156,C0180,IP0029,M0040,56.42,2026-02-21T06:10:00,web,US,0
T000540,U0363,D0036,C0509,IP0006,M0021,209.63,2026-01-26T06:38:00,mobile,NG,0
T000541,U0265,D0067,C0130,IP0086,M0048,132.67,2026-02-24T05:36:00,pos,RU,0
T000542,U0448,D0069,C0344,IP0061,M0004,71.46,2026-01-18T02:07:00,mobile,GB,1
T000543,U0269,D0017,C0643,IP0135,M0074,62.43,2026-02-27T14:10:00,web,CA,0
T000544,U0234,D0131,C0512,IP0185,M0008,373.41,2026-02-02T19:39:00,pos,IN,0
T000545,U0189,D0041,C0588,IP0131,M0014,398.93,2026-01-31T17:55:00,pos,BR,0
T000546,U0060,D0059,C0013,IP0002,M0006,234.81,2026-01-20T10:25:00,web,US,0
T000547,U0242,D0094,C0184,IP0197,M0020,142.49,2026-02-17T07:47:00,web,NG,0
T000548,U0412,D0168,C0330,IP0215,M0029,195.7,2026-01-31T05:51:00,web,CA,0
T000549,U0469,D0082,C0586,IP0139,M0010,138.37,2026-02-22T20:28:00,mobile,US,0
T000550,U0258,D0173,C0229,IP0027,M0023,213.82,2026-01-31T06:32:00,pos,US,0
T000551,U0489,D0103,C0290,IP0036,M0060,75.33,2026-02-24T17:05:00,mobile,GB,0
T000552,U0045,D0179,C0378,IP0170,M0034,136.15,2026-02-28T14:11:00,web,GB,1
T000553,U0289,D0078,C0378,IP0125,M0060,329.16,2026-01-31T10:01:00,pos,CA,0
T000554,U0396,D0051,C0007,IP0126,M0020,235.11,2026-02-10T11:43:00,mobile,US,0
T000555,U0120,D0139,C0010,IP0178,M0082,30.6,2026-01-07T01:29:00,mobile,US,0
T000556,U0389,D0169,C0107,IP0193,M0040,134.59,2026-02-21T03:46:00,web,NG,1
T000557,U0122,D0108,C0146,IP0252,M0008,35.71,2026-02-03T04:57:00,pos,GB,0
